objectid,hmjd_corrected,mag_corrected,mag_err_corrected,ztf_period,ztf_t0
281211100059894,"[2458302.84064 2458338.69335 2458348.70112 2458593.94207 2458607.98621
 2458608.98562 2458636.84039 2458636.84084 2458636.84129 2458636.84174
 2458636.8422  2458636.84265 2458636.8431  2458636.84355 2458636.844
 2458636.84445 2458636.8449  2458636.84536 2458636.84581 2458636.84626
 2458636.8467  2458636.84716 2458636.84761 2458636.84806 2458636.84852
 2458636.84897 2458636.84941 2458636.84986 2458636.85032 2458636.85076
 2458636.85122 2458636.85168 2458636.85213 2458636.85258 2458636.85303
 2458636.85348 2458636.85393 2458636.85438 2458636.85484 2458636.85529
 2458636.85574 2458636.85619 2458636.85664 2458636.85709 2458636.85754
 2458636.858   2458636.85845 2458636.8589  2458636.85935 2458636.8598
 2458636.86025 2458636.8607  2458636.86115 2458636.86161 2458636.86206
 2458636.86251 2458636.86297 2458636.86342 2458636.86386 2458636.86431
 2458636.86478 2458636.86522 2458636.86567 2458636.86612 2458636.86657
 2458636.86702 2458636.86747 2458636.86793 2458636.86838 2458636.86883
 2458636.86928 2458636.86973 2458636.87018 2458636.87063 2458636.87109
 2458636.87154 2458636.87199 2458636.87244 2458636.87289 2458636.87334
 2458636.87379 2458636.87425 2458636.8747  2458636.87515 2458636.8756
 2458636.87605 2458636.8765  2458636.87695 2458636.87742 2458636.87787
 2458636.87832 2458636.87877 2458636.87922 2458636.87967 2458636.88013
 2458636.88058 2458636.88103 2458636.88148 2458636.88193 2458636.88238
 2458636.88283 2458636.88329 2458636.88374 2458636.88419 2458636.88463
 2458636.88509 2458636.88554 2458636.88599 2458636.88644 2458636.8869
 2458636.88735 2458636.8878  2458636.88825 2458636.8887  2458636.88915
 2458636.8896  2458636.89006 2458636.89051 2458636.89096 2458636.89141
 2458636.89186 2458636.89231 2458636.89276 2458636.89322 2458636.89367
 2458636.89412 2458636.89457 2458636.89502 2458636.89547 2458636.89592
 2458636.89638 2458636.89683 2458636.89728 2458636.89773 2458636.89818
 2458636.89863 2458636.89908 2458636.89954 2458636.89999 2458636.90044
 2458636.90089 2458636.90134 2458636.90179 2458636.90224 2458636.9027
 2458636.90315 2458636.9036  2458636.90405 2458636.9045  2458646.79856
 2458647.79881 2458654.85198 2458665.80332 2458665.80378 2458665.81438
 2458665.81483 2458666.80943 2458666.80987 2458666.83681 2458666.83726
 2458674.75146 2458674.75192 2458674.76914 2458674.79886 2458674.79931
 2458680.75611 2458685.71912 2458685.71957 2458685.7609  2458685.76802
 2458685.7837  2458685.78415 2458686.72001 2458686.72046 2458686.72785
 2458686.72928 2458686.72973 2458686.73786 2458686.74102 2458686.75243
 2458686.75511 2458686.76058 2458686.77182 2458686.7741  2458686.77455
 2458686.79842 2458688.72041 2458688.72087 2458688.74176 2458688.7438
 2458688.74828 2458688.75419 2458688.75556 2458688.75994 2458688.79461
 2458688.79506 2458690.71702 2458690.72702 2458690.73252 2458690.73679
 2458690.73843 2458690.74233 2458690.74325 2458690.75105 2458690.76215
 2458690.77484 2458690.77529 2458691.74243 2458691.74288 2458691.74949
 2458691.75246 2458691.75845 2458691.76617 2458691.76708 2458691.79544
 2458691.79589 2458692.73912 2458692.73957 2458692.74805 2458692.75781
 2458692.77572 2458692.7969  2458692.79736 2458694.74546 2458694.79931
 2458694.79976 2458696.69777 2458696.69822 2458696.709   2458696.71044
 2458696.71743 2458696.72047 2458696.72923 2458696.73271 2458696.73316
 2458696.74038 2458696.75426 2458697.74071 2458697.74116 2458697.75025
 2458697.7527  2458697.75424 2458697.76956 2458697.77251 2458697.77545
 2458697.78374 2458697.79275 2458697.79321 2458698.71708 2458699.71911
 2458699.71956 2458699.73699 2458699.74233 2458699.74534 2458699.75672
 2458699.75719 2458699.76577 2458699.76772 2458699.77245 2458699.77292
 2458700.69505 2458700.6955  2458700.71535 2458700.71645 2458700.72087
 2458700.73535 2458700.73826 2458700.74061 2458700.74354 2458700.7518
 2458700.75225 2458701.71789 2458701.73076 2458701.73758 2458701.7402
 2458701.74243 2458701.76139 2458701.76542 2458701.76639 2458701.77212
 2458701.77257 2458702.67246 2458703.73064 2458703.7311  2458703.73747
 2458703.74857 2458703.75493 2458703.76651 2458703.76696 2458709.75678
 2458712.73472 2458715.69186 2458715.69231 2458715.70317 2458715.71541
 2458715.71715 2458715.73721 2458715.73767 2458720.64373 2458723.70817
 2458723.70862 2458724.63684 2458724.69408 2458987.99282 2458991.99031
 2458999.84001 2459009.86208 2459011.8604  2459032.82053 2459036.79778
 2459041.75652 2459043.77372 2459045.71492 2459047.82003 2459067.77708
 2459071.69356 2459073.69198 2459075.71369 2459077.64988 2459081.67153
 2459085.67191 2459323.98419 2459329.94286 2459339.96441 2459341.92358
 2459349.94485 2459358.86099 2459363.89477 2459366.88503 2459368.90371
 2459374.92798 2459376.81958 2459378.81972 2459380.86088 2459382.84055
 2459384.82416 2459386.86629 2459393.88356 2459397.86075 2459402.75707
 2459404.79916 2459407.79939 2459409.77914 2459411.73649 2459414.77897
 2459427.71422 2459429.74261 2459434.69261 2459436.7153  2459447.7125
 2459450.67313 2459452.71288 2459463.65019 2459465.67044 2459467.64769
 2459469.67042 2459698.96476 2459700.92269 2459702.92233 2459708.94371
 2459708.99924 2459711.94496 2459719.92528 2459723.94572 2459725.90324
 2459727.88284 2459735.88317 2459738.92574 2459740.84083 2459742.87003
 2459747.84144 2459751.88161 2459753.8412  2459756.84181 2459760.79879
 2459762.77829 2459764.79864 2459774.77757 2459775.7985  2459775.84248
 2459782.75684 2459786.7776  2459790.75584 2459797.72019 2459801.6947
 2459803.67612 2459806.69398 2459808.72321 2459810.67595 2459815.67189
 2459817.7018  2459823.65568 2459825.66943]","[17.245947 17.087202 16.972092 17.033354 16.969631 17.2952   17.161695
 17.238586 17.180664 17.18707  17.15456  17.12803  17.211702 17.159779
 17.15809  17.114136 17.140125 17.177223 17.136898 17.118008 17.191162
 17.19014  17.139313 17.14933  17.176544 17.150562 17.181831 17.174517
 17.152866 17.196018 17.18606  17.151335 17.14737  17.166197 17.165916
 17.131018 17.207699 17.177122 17.127823 17.14318  17.158585 17.138123
 17.151903 17.164093 17.167013 17.193253 17.190014 17.168922 17.12516
 17.120377 17.219105 17.148163 17.16518  17.16101  17.209225 17.207413
 17.17007  17.21109  17.230732 17.187546 17.156425 17.15693  17.179646
 17.12685  17.183481 17.188446 17.168182 17.19836  17.137762 17.140526
 17.166962 17.163143 17.121408 17.154476 17.184752 17.177624 17.159735
 17.166618 17.147892 17.160017 17.151762 17.166782 17.192917 17.149677
 17.171257 17.199621 17.194592 17.211658 17.207197 17.160309 17.180958
 17.173615 17.19812  17.228931 17.213472 17.203827 17.170033 17.150984
 17.220232 17.240906 17.160204 17.168182 17.176237 17.219067 17.181904
 17.176657 17.193302 17.221775 17.147146 17.176579 17.1797   17.19073
 17.195522 17.22647  17.21676  17.11277  17.263573 17.13979  17.178967
 17.130379 17.207607 17.231647 17.177662 17.139833 17.180975 17.124748
 17.145653 17.13395  17.19131  17.104496 17.12397  17.152641 17.1756
 17.18597  17.19318  17.173864 17.15651  17.179844 17.151459 17.164223
 17.1824   17.212978 17.231659 17.178938 17.216953 17.187668 17.211853
 17.152414 17.18177  17.13659  16.305614 17.082237 17.157572 17.148617
 17.113121 17.107485 17.069836 17.121647 17.06691  17.112207 16.949085
 16.941055 16.961163 16.99579  17.030396 16.835276 17.282593 17.22663
 17.360125 17.351204 17.204872 17.226    16.84472  16.842148 16.900005
 16.810774 16.859072 16.812923 16.841951 16.730385 16.727543 16.848866
 16.846022 16.868835 16.856297 16.867714 16.821667 16.809072 16.81636
 16.829008 16.794685 16.980156 16.818079 16.88899  16.851723 16.835396
 16.77927  16.872036 16.753105 16.827702 16.861702 16.781202 16.776478
 16.793213 16.809889 16.868797 16.804913 17.228447 17.244678 17.20596
 17.233788 17.247269 17.203417 17.241158 17.218893 17.26789  16.779684
 16.824543 16.779585 16.76901  16.772022 16.778214 16.807951 16.79044
 16.560802 17.9678   16.73358  16.714739 16.726833 16.712877 16.729847
 16.659065 16.744366 16.696777 16.699541 16.711733 16.781197 17.230495
 17.216331 17.208275 17.200676 17.196545 17.209496 17.160141 17.159767
 17.204834 17.210669 17.270351 16.729023 17.188532 17.183777 17.197258
 17.229336 17.194197 17.170263 17.202452 17.208782 17.249928 17.1274
 17.223366 16.760895 16.672607 16.748075 16.696121 16.711002 16.700089
 16.711712 16.791845 16.70459  16.759624 16.674946 17.355076 17.413952
 17.236567 17.201756 17.147865 17.206701 17.224995 17.148258 17.141125
 17.203827 16.527546 17.137917 17.191565 17.210762 17.245703 17.158092
 17.1865   17.25432  17.112734 16.467773 17.143444 17.161335 17.150333
 17.156992 17.178387 17.154613 17.159882 16.300987 17.100094 17.201622
 16.688414 16.404076 16.446234 16.76959  17.277822 17.235441 17.23077
 16.518112 16.445232 17.150047 17.13161  17.063705 17.117188 16.938484
 16.85389  16.916897 16.745972 16.787136 16.765797 16.704037 17.277542
 17.277245 17.265518 17.247265 17.172863 16.438383 17.128513 16.369484
 16.36575  16.282955 16.955097 17.080479 16.92863  17.127504 17.202513
 17.260197 16.953089 16.8819   17.206633 17.189734 16.82505  16.755001
 16.682896 17.204403 16.395164 16.474924 17.128872 17.157804 16.901318
 17.022358 17.006271 17.248846 17.280392 17.276222 17.239891 16.44587
 16.897297 16.969181 17.147669 16.999138 16.899797 16.892635 16.868092
 16.85093  16.746918 16.749344 17.197285 17.207445 17.11174  16.555252
 16.556376 16.487362 17.174068 17.153011 17.092896 17.116581 17.008354
 17.209694 17.051327 16.935148 16.96986  16.890045 17.200594 16.895002
 17.179638 16.68497  16.715866 16.645546 17.145332 17.12137  17.153225
 17.152699]","[0.03291968 0.03156926 0.03074799 0.03116951 0.03073178 0.0333948
 0.03216984 0.03285106 0.03233195 0.03238757 0.03210983 0.03189141
 0.03260555 0.03215367 0.03213946 0.03177989 0.03199008 0.03230225
 0.0319636  0.03181077 0.03242332 0.03241438 0.03198341 0.0320662
 0.03229642 0.03207646 0.03234205 0.03227899 0.03209567 0.03246599
 0.03237876 0.03208289 0.03204991 0.03220796 0.03220559 0.03191563
 0.03256967 0.03230139 0.03188972 0.03201526 0.03214361 0.03197363
 0.03208763 0.03219012 0.0322149  0.03244166 0.03241327 0.03223115
 0.03186821 0.03182973 0.03267235 0.0320565  0.03219933 0.03216405
 0.03258332 0.03256711 0.03224094 0.03260005 0.0327785  0.03239172
 0.03212547 0.03212971 0.03232314 0.03188185 0.03235636 0.03239957
 0.03222484 0.03248666 0.03197069 0.03199337 0.03221446 0.03218208
 0.03183802 0.03210914 0.03236739 0.0323057  0.03215329 0.03221153
 0.03205425 0.03215568 0.03208645 0.03221294 0.03243871 0.03206908
 0.03225108 0.03249781 0.03245343 0.03260515 0.03256518 0.03215814
 0.03233449 0.03227125 0.03248454 0.03276195 0.03262145 0.03253513
 0.03224061 0.03207996 0.03268257 0.03287261 0.03215725 0.03222484
 0.03229377 0.032672   0.03234268 0.03229738 0.03244209 0.03269659
 0.03204806 0.03229671 0.03232363 0.03241953 0.03246162 0.03273942
 0.03265113 0.03176903 0.03308651 0.03198732 0.03231729 0.03191044
 0.03256885 0.03278692 0.03230603 0.03198769 0.03233464 0.03186488
 0.03203568 0.03193951 0.03242463 0.03170366 0.03185861 0.0320938
 0.0322883  0.03237798 0.03244102 0.0322734  0.03212617 0.03232486
 0.03208393 0.03219122 0.03234698 0.03261702 0.03278702 0.03231704
 0.03265286 0.03239277 0.0326069  0.03209189 0.03234152 0.03196108
 0.02801063 0.03153122 0.0321351  0.03206027 0.03177182 0.0317272
 0.03143726 0.03183993 0.03141532 0.03176456 0.03059848 0.0305474
 0.03067638 0.03090696 0.03114835 0.02992571 0.03327052 0.03274087
 0.03406484 0.03396975 0.03254444 0.03273511 0.02997746 0.0299633
 0.030295   0.02979475 0.03005748 0.02980606 0.02996221 0.02939755
 0.0293844  0.0300004  0.02998465 0.03011288 0.03004188 0.03010647
 0.02985238 0.02978583 0.0298242  0.02989175 0.02971132 0.03080151
 0.0298333  0.03022971 0.0300163  0.02992636 0.02963326 0.03013121
 0.02950489 0.02988471 0.03007232 0.02964295 0.02961932 0.02970379
 0.02979011 0.03011266 0.02976413 0.03275751 0.03290781 0.03255413
 0.03280664 0.03293207 0.03253148 0.03287495 0.03267043 0.03312792
 0.02963533 0.02986776 0.02963484 0.02958232 0.02959718 0.02962798
 0.02977997 0.02968965 0.02871055 0.0432806  0.02941242 0.02932583
 0.02938112 0.02931742 0.02939506 0.02908476 0.02946315 0.02924567
 0.02925786 0.02931226 0.02964292 0.03277632 0.03264726 0.03257481
 0.03250716 0.03247062 0.03258574 0.03215672 0.03215356 0.0325441
 0.03259626 0.0331516  0.02939124 0.03240032 0.03235892 0.03247693
 0.03276568 0.03244996 0.03224258 0.03252291 0.03257936 0.03295704
 0.03188629 0.03271108 0.02954257 0.02914141 0.0294808  0.02924279
 0.02930897 0.02926028 0.02931217 0.02969681 0.02928026 0.02953639
 0.02915132 0.0340109  0.03465986 0.03283233 0.03251674 0.03205402
 0.03256075 0.03272593 0.03205729 0.03199831 0.03253513 0.02859795
 0.03197196 0.03242685 0.03259711 0.03291739 0.03213947 0.0323826
 0.03299849 0.03176874 0.02841243 0.03201742 0.03216679 0.03207455
 0.03213022 0.03231228 0.03211028 0.03215453 0.0280012  0.03166918
 0.03251555 0.02920913 0.02823755 0.02835072 0.02958517 0.03322397
 0.03282191 0.03277885 0.02856724 0.02834792 0.03207217 0.03192046
 0.03139138 0.03180422 0.03053117 0.03002838 0.03039711 0.02947078
 0.02967287 0.02956652 0.0292778  0.03322124 0.03321834 0.03310513
 0.03293204 0.03226482 0.02832889 0.03189532 0.028152   0.02814314
 0.02796548 0.0306371  0.0315178  0.03046948 0.03188714 0.03252346
 0.03305428 0.03062416 0.03018823 0.03256014 0.03241082 0.02987047
 0.02951402 0.02918529 0.03254025 0.02821489 0.02843351 0.03189821
 0.03213705 0.03030284 0.03109129 0.0309789  0.03294688 0.033249
 0.03320841 0.03286317 0.0283497  0.03027885 0.03072881 0.03205239
 0.03092983 0.03029376 0.0302512  0.03010863 0.03001187 0.02947528
 0.02948686 0.03247716 0.03256739 0.03176086 0.02869128 0.02869517
 0.02847089 0.03227515 0.03209689 0.03161318 0.03179937 0.03099331
 0.03258753 0.03129983 0.03051018 0.03073328 0.03023592 0.03250642
 0.03026522 0.03232308 0.02919423 0.02933095 0.02902947 0.03203303
 0.03183771 0.03209867 0.03209428]",2.025573,2457001.0849800003
